dir_parent,dir_file,dir_id,file_name,file_timestamp,file_date,file_date_true,file_id,file_mime_type,file_size,file_md5,file_md5_duplicate,file_url
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-05_23-07.csv,2020-10-05 23:07:00,2020-10-05,2020-10-05,13FF8RE9rnr-X_E09ey7JhlTUt2R_PeGX,text/csv,13383,4ebf86a3a2369b1777368f923e8a1d4a,0,https://drive.google.com/uc?id=13FF8RE9rnr-X_E09ey7JhlTUt2R_PeGX&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-06_23-08.csv,2020-10-06 23:08:00,2020-10-06,2020-10-06,1Tr2tTJ5pvhsr-EguDluJmgMb6koznJD0,text/csv,14032,7c6607970853fd384dd58aab16a10bf4,0,https://drive.google.com/uc?id=1Tr2tTJ5pvhsr-EguDluJmgMb6koznJD0&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-07_23-07.csv,2020-10-07 23:07:00,2020-10-07,2020-10-07,1WpLXmSS8rAYnx_ACwvZg4WeIQENVcAee,text/csv,14654,da9701ecb8f6a502be3fb41ea160af20,0,https://drive.google.com/uc?id=1WpLXmSS8rAYnx_ACwvZg4WeIQENVcAee&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-08_23-09.csv,2020-10-08 23:09:00,2020-10-08,2020-10-08,1VzSVWO9Cq_P2ocChPPG6lUNp0GhImUR9,text/csv,15410,e3556ed6097474b084cd04ef0ffc0095,0,https://drive.google.com/uc?id=1VzSVWO9Cq_P2ocChPPG6lUNp0GhImUR9&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-09_23-07.csv,2020-10-09 23:07:00,2020-10-09,2020-10-09,1XdGNHMl4_QQdK4jk9BJjFJnIkHinENyD,text/csv,17110,a512d6e7f6f6fed934c811008711eccf,0,https://drive.google.com/uc?id=1XdGNHMl4_QQdK4jk9BJjFJnIkHinENyD&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-10_23-08.csv,2020-10-10 23:08:00,2020-10-10,2020-10-10,1uTvk5iUUeK91HgBz4TgoF_nxhsb2ZZyU,text/csv,16781,f40db171e4a489692470ae96deee14d0,0,https://drive.google.com/uc?id=1uTvk5iUUeK91HgBz4TgoF_nxhsb2ZZyU&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-11_23-07.csv,2020-10-11 23:07:00,2020-10-11,2020-10-11,1K8fq_r1UXpKPQ-yHRDSOWhh047tVnXS8,text/csv,17815,65add8f8226ce4b257ff952ebc7588dd,0,https://drive.google.com/uc?id=1K8fq_r1UXpKPQ-yHRDSOWhh047tVnXS8&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-12_23-07.csv,2020-10-12 23:07:00,2020-10-12,2020-10-12,1F37LhDYChSlG_gwC6ieEMO8Yu1sMZEeC,text/csv,16525,526e7610046be0c5925d617003b0b5dc,0,https://drive.google.com/uc?id=1F37LhDYChSlG_gwC6ieEMO8Yu1sMZEeC&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-13_23-08.csv,2020-10-13 23:08:00,2020-10-13,2020-10-13,1XKEP0kl9yQWYHqoWnV9LPIH9Srsysqzz,text/csv,18261,5b6b33a31dd2b43cb5fac19899c1ce04,0,https://drive.google.com/uc?id=1XKEP0kl9yQWYHqoWnV9LPIH9Srsysqzz&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-14_23-07.csv,2020-10-14 23:07:00,2020-10-14,2020-10-14,1POalLPguQg9cmkHJFXjtmK5E4gVAWN2A,text/csv,17455,56adc0fa190dbe6d6a837b741163454c,0,https://drive.google.com/uc?id=1POalLPguQg9cmkHJFXjtmK5E4gVAWN2A&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-15_23-07.csv,2020-10-15 23:07:00,2020-10-15,2020-10-15,1cAmljxEIF1rRJepvOnxujHBx4Gh6a1Pb,text/csv,18048,c15691a62dc8d39ac98331d457ef6ca6,0,https://drive.google.com/uc?id=1cAmljxEIF1rRJepvOnxujHBx4Gh6a1Pb&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-16_23-07.csv,2020-10-16 23:07:00,2020-10-16,2020-10-16,1i-ZpgIQtgQyEgnNimbrh3gZjWXxpU6Iv,text/csv,20088,02cbd3bf34582a338754fc6b0e037a21,0,https://drive.google.com/uc?id=1i-ZpgIQtgQyEgnNimbrh3gZjWXxpU6Iv&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-17_23-07.csv,2020-10-17 23:07:00,2020-10-17,2020-10-17,1bHcZB79xHe5EyMBQ_LJaYQXHMswyBsEz,text/csv,20282,f1d7be6383e98bdd6c6b766aba8ef3c7,0,https://drive.google.com/uc?id=1bHcZB79xHe5EyMBQ_LJaYQXHMswyBsEz&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-18_23-07.csv,2020-10-18 23:07:00,2020-10-18,2020-10-18,1Iw-O5q7CrwOdFAdxm56s0kuxj3Tm-yWL,text/csv,20502,daeb9b8cf7749d2b48175330c43fb859,0,https://drive.google.com/uc?id=1Iw-O5q7CrwOdFAdxm56s0kuxj3Tm-yWL&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-19_23-09.csv,2020-10-19 23:09:00,2020-10-19,2020-10-19,1IEudd8uOpAoyW12JSfe9bLMgorD0zow_,text/csv,21020,915165e9b2f8e050fc671e5eda978326,0,https://drive.google.com/uc?id=1IEudd8uOpAoyW12JSfe9bLMgorD0zow_&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-20_23-09.csv,2020-10-20 23:09:00,2020-10-20,2020-10-20,1zTCuAP6S4-F_59lrwobX_GNCJ5BbShNS,text/csv,19628,6e8dffcf502c1c86103379ac5cc65590,0,https://drive.google.com/uc?id=1zTCuAP6S4-F_59lrwobX_GNCJ5BbShNS&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-22_23-10.csv,2020-10-22 23:10:00,2020-10-22,2020-10-22,1GA2_evHRTrXbfJT_IBWriYOYzNfz-4sk,text/csv,20009,d99efbc2f74d98d4533ee1425fecc8e9,0,https://drive.google.com/uc?id=1GA2_evHRTrXbfJT_IBWriYOYzNfz-4sk&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-23_23-08.csv,2020-10-23 23:08:00,2020-10-23,2020-10-23,1PlfCU3rhxbgVAG0ZrwENYM8bFdBWTgh_,text/csv,22114,57b0432f90538ed6e2a99f60ce4a37df,0,https://drive.google.com/uc?id=1PlfCU3rhxbgVAG0ZrwENYM8bFdBWTgh_&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-24_23-10.csv,2020-10-24 23:10:00,2020-10-24,2020-10-24,18e-uSWEQ4bMeGsRqTxX79VEOzZJnzjox,text/csv,20651,0a790fad88f9e36de6805a78eef0ee70,0,https://drive.google.com/uc?id=18e-uSWEQ4bMeGsRqTxX79VEOzZJnzjox&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-25_23-08.csv,2020-10-25 23:08:00,2020-10-25,2020-10-25,1L8mJPJFM2wQ1cwAnxN-u5pdgW2TAgcGF,text/csv,22650,cf62432ccf9b17e46af96d52337e6843,0,https://drive.google.com/uc?id=1L8mJPJFM2wQ1cwAnxN-u5pdgW2TAgcGF&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-26_23-08.csv,2020-10-26 23:08:00,2020-10-26,2020-10-26,1EY-w_J0s0hTpCcZDmrj35UWpxdLZaR6N,text/csv,20967,29d103586a38c75f7daa03b89a812866,0,https://drive.google.com/uc?id=1EY-w_J0s0hTpCcZDmrj35UWpxdLZaR6N&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-27_23-10.csv,2020-10-27 23:10:00,2020-10-27,2020-10-27,1RiPEOu8ua5xHRag267TcVbomas6TfiQK,text/csv,23014,8bad85f9df7e4ddf8e55104f2429b4c3,0,https://drive.google.com/uc?id=1RiPEOu8ua5xHRag267TcVbomas6TfiQK&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-28_23-08.csv,2020-10-28 23:08:00,2020-10-28,2020-10-28,1UNek5Memal9E6d0OYcFFSEV5efcmYAav,text/csv,21295,84e94a46b55af2dc8d5d677ffad6c16f,0,https://drive.google.com/uc?id=1UNek5Memal9E6d0OYcFFSEV5efcmYAav&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-29_23-08.csv,2020-10-29 23:08:00,2020-10-29,2020-10-29,10SiQJ3IkK-Czlyake-ichDLYxNmn1soU,text/csv,21584,97313c64f4161431b558c88b6ea24887,0,https://drive.google.com/uc?id=10SiQJ3IkK-Czlyake-ichDLYxNmn1soU&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-30_23-06.csv,2020-10-30 23:06:00,2020-10-30,2020-10-30,1FiCEggcA7YGTVXjGfS71He33RDSLMkle,text/csv,21637,e66dfa89675d6837bb8cd2e45e6fb88d,0,https://drive.google.com/uc?id=1FiCEggcA7YGTVXjGfS71He33RDSLMkle&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-10-31_23-05.csv,2020-10-31 23:05:00,2020-10-31,2020-10-31,1Wppfq8ApJkRDhJcr8v-srqNLjhW3SVox,text/csv,21748,21a23438fb76b5470c0ee6d6e9adf7cc,0,https://drive.google.com/uc?id=1Wppfq8ApJkRDhJcr8v-srqNLjhW3SVox&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-01_22-06.csv,2020-11-01 22:06:00,2020-11-01,2020-11-01,1fm6iOg0Q1DB0tV7_oWH8ODK8d7NoKTnd,text/csv,21937,f9bb5098d545dcb81c1845789eb722b2,0,https://drive.google.com/uc?id=1fm6iOg0Q1DB0tV7_oWH8ODK8d7NoKTnd&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-02_22-05.csv,2020-11-02 22:05:00,2020-11-02,2020-11-02,1BPzEqUUaobLpYRwWZhqKzkmTyh1DcwX4,text/csv,22001,05633b4cc31cbb83cb8031f77139b2d0,0,https://drive.google.com/uc?id=1BPzEqUUaobLpYRwWZhqKzkmTyh1DcwX4&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-03_22-07.csv,2020-11-03 22:07:00,2020-11-03,2020-11-03,1YeIw0mtrIxw2BYZa5p2MEihZn9c8SXZ2,text/csv,24252,620e63e0325662d60c73ade74a33a079,0,https://drive.google.com/uc?id=1YeIw0mtrIxw2BYZa5p2MEihZn9c8SXZ2&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-04_22-06.csv,2020-11-04 22:06:00,2020-11-04,2020-11-04,1xTnVl-up8BPNZjo8cG4RAvpEUSZ63VAF,text/csv,22407,5f6ebae120d0e25f28a51eccdbb71d88,0,https://drive.google.com/uc?id=1xTnVl-up8BPNZjo8cG4RAvpEUSZ63VAF&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-05_23-31.csv,2020-11-05 23:31:00,2020-11-05,2020-11-05,15rhkE4Udar2F8peVTfjFUwBhKsEIT4j6,text/csv,24696,e373b9c8bd3c401889b0f1e17e6ff1c7,0,https://drive.google.com/uc?id=15rhkE4Udar2F8peVTfjFUwBhKsEIT4j6&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-06_23-06.csv,2020-11-06 23:06:00,2020-11-06,2020-11-06,14POMtvyxqJ8d09f6eSxPh9svvY_-k9h0,text/csv,24774,b8fde766f56b4a591323aa95b0cbdb2d,0,https://drive.google.com/uc?id=14POMtvyxqJ8d09f6eSxPh9svvY_-k9h0&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-07_23-06.csv,2020-11-07 23:06:00,2020-11-07,2020-11-07,16frrf6JiAdBnBpCt-Rjz2OXvJGvo0FBy,text/csv,22946,b2839e39597769b2dd0830cef8e004fb,0,https://drive.google.com/uc?id=16frrf6JiAdBnBpCt-Rjz2OXvJGvo0FBy&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-08_23-05.csv,2020-11-08 23:05:00,2020-11-08,2020-11-08,1n8XngRqsUl_Opz1GRsPlLgx8PJ1d9swf,text/csv,25336,1aadaf601e960dd4c1d35325160f8d78,0,https://drive.google.com/uc?id=1n8XngRqsUl_Opz1GRsPlLgx8PJ1d9swf&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-09_23-06.csv,2020-11-09 23:06:00,2020-11-09,2020-11-09,1BFqOA3VyTrUdtmAQgUtEhthvf9RPTCT3,text/csv,25481,18e35ae653fad9897aa8df71ee05188c,0,https://drive.google.com/uc?id=1BFqOA3VyTrUdtmAQgUtEhthvf9RPTCT3&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-10_23-08.csv,2020-11-10 23:08:00,2020-11-10,2020-11-10,1CqtOUT1MnnMJEZqGMcH5vIeB5GegVkgw,text/csv,25698,22edc8f127fa07717675beb3f9a01f96,0,https://drive.google.com/uc?id=1CqtOUT1MnnMJEZqGMcH5vIeB5GegVkgw&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-11_23-07.csv,2020-11-11 23:07:00,2020-11-11,2020-11-11,1O88DmJ4j4B95p9HRhh5gRDX_PKCVCyRY,text/csv,23660,98790e25e878f8d38001b95fe3024706,0,https://drive.google.com/uc?id=1O88DmJ4j4B95p9HRhh5gRDX_PKCVCyRY&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-12_23-09.csv,2020-11-12 23:09:00,2020-11-12,2020-11-12,17KMZVGB_srTqPKW_ZGasdxpBfWCcIfSz,text/csv,23720,932687967d646d97da21fdfdd0e9d648,0,https://drive.google.com/uc?id=17KMZVGB_srTqPKW_ZGasdxpBfWCcIfSz&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-13_23-06.csv,2020-11-13 23:06:00,2020-11-13,2020-11-13,171ujE4cz2vEUEKGxE6TvOiqS4NRNslZ-,text/csv,23810,30be998c1e3264bae5b58feec0e8b1b1,0,https://drive.google.com/uc?id=171ujE4cz2vEUEKGxE6TvOiqS4NRNslZ-&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-14_23-08.csv,2020-11-14 23:08:00,2020-11-14,2020-11-14,1S_qHdfuCN6E6gA6crYsX8gumeu1G7sUs,text/csv,24303,091011bc594bb448dd8c24bb3ad699c5,0,https://drive.google.com/uc?id=1S_qHdfuCN6E6gA6crYsX8gumeu1G7sUs&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-15_23-05.csv,2020-11-15 23:05:00,2020-11-15,2020-11-15,1Avs6ua0QyL6IInGpZYian9XyCtrcp1CH,text/csv,24478,856bc4c0a70062ad110b7d3992af2a58,0,https://drive.google.com/uc?id=1Avs6ua0QyL6IInGpZYian9XyCtrcp1CH&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-16_23-08.csv,2020-11-16 23:08:00,2020-11-16,2020-11-16,16JyndmHvrDX8WlkDMlz7qEr3H9Zj011D,text/csv,188,80b789dc1ab6d13740591ffc32027114,0,https://drive.google.com/uc?id=16JyndmHvrDX8WlkDMlz7qEr3H9Zj011D&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-17_23-06.csv,2020-11-17 23:06:00,2020-11-17,2020-11-17,1C__i7oH9sFmNT967P_iKP0-73CP76WOV,text/csv,27435,9d95e3c7dfef3ef2e875c14e452c9717,0,https://drive.google.com/uc?id=1C__i7oH9sFmNT967P_iKP0-73CP76WOV&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-18_23-10.csv,2020-11-18 23:10:00,2020-11-18,2020-11-18,1Yr6tzytGuQwRadckFsrWcPreBbGJ5wsF,text/csv,25096,5f4bce2d52b0b7e09e52770dd12ee6a3,0,https://drive.google.com/uc?id=1Yr6tzytGuQwRadckFsrWcPreBbGJ5wsF&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-20_23-05.csv,2020-11-20 23:05:00,2020-11-20,2020-11-20,1PPDqkRtEJzOkiK1t_vWS-Bt7ANcM2_Mz,text/csv,27685,834fc1f18cdd7aeb29b5c4681dbd443a,0,https://drive.google.com/uc?id=1PPDqkRtEJzOkiK1t_vWS-Bt7ANcM2_Mz&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-21_23-07.csv,2020-11-21 23:07:00,2020-11-21,2020-11-21,1HURQP8LIUCVKO9tdAlG69PdMnnv8DDe9,text/csv,25493,353febb2ded0439d64a455385e10b747,0,https://drive.google.com/uc?id=1HURQP8LIUCVKO9tdAlG69PdMnnv8DDe9&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-22_23-06.csv,2020-11-22 23:06:00,2020-11-22,2020-11-22,1ZkuvS73ETJmmEXn_i9trJArlqXBUKNXl,text/csv,25493,353febb2ded0439d64a455385e10b747,1,https://drive.google.com/uc?id=1ZkuvS73ETJmmEXn_i9trJArlqXBUKNXl&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-23_23-11.csv,2020-11-23 23:11:00,2020-11-23,2020-11-23,1WwJxGZubV5LpnnLK8qS2wxQVZ6ZtDKzd,text/csv,25671,cae81497dcc29869ce450ebc7860d161,0,https://drive.google.com/uc?id=1WwJxGZubV5LpnnLK8qS2wxQVZ6ZtDKzd&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-24_23-22.csv,2020-11-24 23:22:00,2020-11-24,2020-11-24,1YNyad6HgHtIFAjxY8flMbkQ5vrJA0jJb,text/csv,25788,b5ca658fd5aada620242a710f86106d5,0,https://drive.google.com/uc?id=1YNyad6HgHtIFAjxY8flMbkQ5vrJA0jJb&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-25_23-42.csv,2020-11-25 23:42:00,2020-11-25,2020-11-25,13epSTHya-k0CF6et86EaKFxj8p6hlcoE,text/csv,25922,2ae6b4061a71ccbeb396e6b9c0d8e2fc,0,https://drive.google.com/uc?id=13epSTHya-k0CF6et86EaKFxj8p6hlcoE&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-26_23-40.csv,2020-11-26 23:40:00,2020-11-26,2020-11-26,1EvLai4dFQ8ohXMzjX3JaMM1nyd0PDOvP,text/csv,26100,998fc721e541932e3ceb1506316d8ea3,0,https://drive.google.com/uc?id=1EvLai4dFQ8ohXMzjX3JaMM1nyd0PDOvP&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-27_23-12.csv,2020-11-27 23:12:00,2020-11-27,2020-11-27,1RPW3mqo8bPOhZNNRuAZdpPvMVmMVBzqY,text/csv,28760,86b63e7dc0a4c52a30076541dcdcc435,0,https://drive.google.com/uc?id=1RPW3mqo8bPOhZNNRuAZdpPvMVmMVBzqY&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-28_23-18.csv,2020-11-28 23:18:00,2020-11-28,2020-11-28,1QvI4E9bwr3MtdZ7zs4jskvSvKmEVD_as,text/csv,26772,844be1652d6a6e79ac3e1960b5de075d,0,https://drive.google.com/uc?id=1QvI4E9bwr3MtdZ7zs4jskvSvKmEVD_as&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-11-29_22-32.csv,2020-11-29 22:32:00,2020-11-29,2020-11-29,1YglMAsg-zHt4xPCYuMBzhkST2EEMmwCE,text/csv,29497,36eed4ffabdf065ced8acd092238cb7c,0,https://drive.google.com/uc?id=1YglMAsg-zHt4xPCYuMBzhkST2EEMmwCE&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-12-01_07-28.csv,2020-12-01 07:28:00,2020-12-01,2020-11-30,1GtvRwSVro-f-Yr3P8-BEEIpAv9i95jo4,text/csv,26978,8eaab24222263b4d5a78bd617c2e7b66,0,https://drive.google.com/uc?id=1GtvRwSVro-f-Yr3P8-BEEIpAv9i95jo4&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-12-01_22-49.csv,2020-12-01 22:49:00,2020-12-01,2020-12-01,1RZLjPvc8O-d4qv7xg2T5qzMLUfHvnvfy,text/csv,29658,1a1905ab10dbfd48629f2f875384f01d,0,https://drive.google.com/uc?id=1RZLjPvc8O-d4qv7xg2T5qzMLUfHvnvfy&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-12-02_23-20.csv,2020-12-02 23:20:00,2020-12-02,2020-12-02,1bV3jBc1l2v5q04vc9nOlJPFZnodA5lIH,text/csv,27190,e6856afc10122db2a617ef8043e8e8a1,0,https://drive.google.com/uc?id=1bV3jBc1l2v5q04vc9nOlJPFZnodA5lIH&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-12-03_22-17.csv,2020-12-03 22:17:00,2020-12-03,2020-12-03,1zyZSipKbDzdok-DlN8GvdNXtnbMAFZyd,text/csv,30054,1f8317c2c75d2567259ed67bb2d4ce57,0,https://drive.google.com/uc?id=1zyZSipKbDzdok-DlN8GvdNXtnbMAFZyd&export=download
on,ottawa-outbreaks-healthcare-childcare-camps-schools,1wZ27q90_Uom6QCP0UMr6wGSlzQc_sAOo,COVID-19_Institutional_Outbreaks_2020-12-04_23-24.csv,2020-12-04 23:24:00,2020-12-04,2020-12-04,1ZhoiUSUbZqQ66UxmWUdmlFmxgMiEFw_Q,text/csv,27540,d0dc29fcf8ab34f9de314496f13fed96,0,https://drive.google.com/uc?id=1ZhoiUSUbZqQ66UxmWUdmlFmxgMiEFw_Q&export=download
