"","Region name","School status","Schools details"
"126","City Of Fort Saskatchewan","Open (Outbreak, 2-4 cases)","Fort Saskatchewan High School"
"127","City Of Grande Prairie","Open (Outbreak, 2-4 cases)","Peace Wapiti Academy"
"128","City Of Grande Prairie","Open (Outbreak, 2-4 cases)","Grande Prairie Christian School"
"129","City Of Grande Prairie","Open (Outbreak, 2-4 cases)","St. Joseph Catholic High School"
"130","City Of Grande Prairie","Open (Outbreak, 2-4 cases)","St. John Paul II Catholic School / Faculte St. Jean-Paul II"
"131","City Of Lethbridge","Open (Outbreak, 2-4 cases)","St. Francis Junior High School"
"132","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Ecole St. Mary School"
"133","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Immanuel Christian Secondary School"
"134","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Gilbert Paterson Middle School"
"135","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Catholic Central High School"
"136","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Wilson Middle School"
"137","City Of Lethbridge","Open (Outbreak, 2-4 cases)","General Stewart School"
"138","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Senator Joyce Fairbairn Middle School"
"139","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Chinook High School"
"140","City Of Medicine Hat","Open (Outbreak, 2-4 cases)","Crestwood School"
"141","City Of Red Deer","Open (Outbreak, 2-4 cases)","Holy Family School"
"142","City Of Spruce Grove","Open (Outbreak, 2-4 cases)","Prescott Learning Centre"
"143","City Of Spruce Grove","Open (Outbreak, 2-4 cases)","Copperhaven School"
"144","City Of St. Albert","Open (Outbreak, 2-4 cases)","Ecole La Mission"
"145","City Of St. Albert","Open (Outbreak, 2-4 cases)","Bellerose Composite High School"
"146","City Of St. Albert","Open (Outbreak, 2-4 cases)","Albert Lacombe Catholic Elementary School"
"147","City Of Wetaskiwin","Open (Outbreak, 2-4 cases)","Wetaskiwin Composite High School"
"148","County Of Grande Prairie No. 1","Open (Outbreak, 2-4 cases)","St. Mary's Catholic School"
"149","County Of Newell","Open (Outbreak, 2-4 cases)","Bassano School"
"150","Kneehill County","Open (Outbreak, 2-4 cases)","Trochu Valley School"
"151","Kneehill County","Open (Outbreak, 2-4 cases)","Kneehill Christian School"
"152","Lamont County","Open (Outbreak, 2-4 cases)","Mundare School"
"153","Lethbridge County","Open (Outbreak, 2-4 cases)","St. Catherine's School"
"154","Municipal District Of Greenview No. 16","Open (Outbreak, 2-4 cases)","Sheldon Coates Elementary School"
"155","Municipal District Of Opportunity No. 17","Open (Outbreak, 2-4 cases)","Calling Lake School"
"156","Municipal District Of Taber","Open (Outbreak, 2-4 cases)","Taber Christian School Alternative Program"
"157","Municipal District Of Willow Creek No. 26","Open (Outbreak, 2-4 cases)","Willow Creek Composite High School"
"158","Ponoka County","Open (Outbreak, 2-4 cases)","Ponoka Secondary Campus"
"159","Regional Municipality Of Wood Buffalo","Open (Outbreak, 2-4 cases)","Father Patrick Mercredi Community School"
"160","Rocky View County","Open (Outbreak, 2-4 cases)","Edge School"
"161","Strathcona County","Open (Outbreak, 2-4 cases)","Holy Spirit Catholic School"
"162","Strathcona County","Open (Outbreak, 2-4 cases)","St. Theresa Catholic School"
"163","Strathcona County","Open (Outbreak, 2-4 cases)","Strathcona Christian Academy"
"164","Strathcona County","Open (Outbreak, 2-4 cases)","Archbishop Jordan Catholic High School"
"165","Sturgeon County","Open (Outbreak, 2-4 cases)","Gibbons School"
"166","Town Of Cochrane","Open (Outbreak, 2-4 cases)","Cochrane High School"
"167","Town Of Okotoks","Open (Outbreak, 2-4 cases)","Foothills Composite High School"
"168","Town Of Whitecourt","Open (Outbreak, 2-4 cases)","Percy Baxter Middle School"
"169","Westlock County","Open (Outbreak, 2-4 cases)","Westlock Elementary School"
"170","Athabasca County","Open","No school status to report"
"171","Beaver County","Open","No school status to report"
"172","Big Lakes County","Open","No school status to report"
"173","Birch Hills County","Open","No school status to report"
"174","Brazeau County","Open","No school status to report"
"175","Camrose County","Open","No school status to report"
"176","Cardston County","Open","No school status to report"
"177","City Of Beaumont","Open","No school status to report"
"178","City Of Camrose","Open","No school status to report"
"179","City Of Cold Lake","Open","No school status to report"
"180","City Of Lacombe","Open","No school status to report"
"181","City Of Leduc","Open","No school status to report"
"182","City Of Lloydminster","Open","No school status to report"
"183","Clear Hills County","Open","No school status to report"
"184","Clearwater County","Open","No school status to report"
"185","County Of Barrhead No. 11","Open","No school status to report"
"186","County Of Forty Mile No. 8","Open","No school status to report"
"187","County Of Minburn No. 27","Open","No school status to report"
"188","County Of Northern Lights","Open","No school status to report"
"189","County Of Paintearth No. 18","Open","No school status to report"
"190","County Of St. Paul No. 19","Open","No school status to report"
"191","County Of Stettler No. 6","Open","No school status to report"
"192","County Of Two Hills No. 21","Open","No school status to report"
"193","County Of Vermilion River","Open","No school status to report"
"194","County Of Warner No. 5","Open","No school status to report"
"195","County Of Wetaskiwin No. 10","Open","No school status to report"
"196","Cypress County","Open","No school status to report"
"197","Flagstaff County","Open","No school status to report"
"198","Foothills County","Open","No school status to report"
"199","I.d. No. 12 (Jasper National Park)","Open","No schools listed in this geography."
"200","I.d. No. 13 (Elk Island)","Open","No schools listed in this geography."
"201","I.d. No. 24 (Wood Buffalo)","Open","No school status to report"
"202","I.d. No. 25 (Willmore Wilderness)","Open","No schools listed in this geography."
"203","I.d. No. 349","Open","No schools listed in this geography."
"204","I.d. No. 4 (Waterton)","Open","No schools listed in this geography."
"205","I.d. No. 9 (Banff)","Open","No school status to report"
"206","Kananaskis Improvement District","Open","No schools listed in this geography."
"207","Lac La Biche County","Open","No school status to report"
"208","Lac Ste. Anne County","Open","No school status to report"
"209","Lacombe County","Open","No school status to report"
"210","Leduc County","Open","No school status to report"
"211","Mackenzie County","Open","No school status to report"
"212","Mountain View County","Open","No school status to report"
"213","Municipal District Of Acadia No. 34","Open","No school status to report"
"214","Municipal District Of Bighorn No. 8","Open","No school status to report"
"215","Municipal District Of Bonnyville No. 87","Open","No school status to report"
"216","Municipal District Of Fairview No. 136","Open","No school status to report"
"217","Municipal District Of Lesser Slave River No. 124","Open","No school status to report"
"218","Municipal District Of Peace No. 135","Open","No school status to report"
"219","Municipal District Of Pincher Creek No. 9","Open","No school status to report"
"220","Municipal District Of Provost No. 52","Open","No school status to report"
"221","Municipal District Of Ranchland No. 66","Open","No schools listed in this geography."
"222","Municipal District Of Smoky River No. 130","Open","No school status to report"
"223","Municipal District Of Spirit River No. 133","Open","No school status to report"
"224","Municipal District Of Wainwright No. 61","Open","No school status to report"
"225","Municipality Of Crowsnest Pass","Open","No school status to report"
"226","Municipality Of Jasper","Open","No school status to report"
"227","Northern Sunrise County","Open","No school status to report"
"228","Parkland County","Open","No school status to report"
"229","Red Deer County","Open","No school status to report"
"230","Saddle Hills County","Open","No school status to report"
"231","Smoky Lake County","Open","No school status to report"
"232","Special Areas No. 2","Open","No school status to report"
"233","Special Areas No. 3","Open","No school status to report"
"234","Special Areas No. 4","Open","No school status to report"
"235","Starland County","Open","No school status to report"
"236","Thorhild County","Open","No school status to report"
"237","Town Of Canmore","Open","No school status to report"
"238","Town Of Drumheller","Open","No school status to report"
"239","Town Of High River","Open","No school status to report"
"240","Town Of Hinton","Open","No school status to report"
"241","Town Of Olds","Open","No school status to report"
"242","Town Of Stony Plain","Open","No school status to report"
"243","Town Of Strathmore","Open","No school status to report"
"244","Town Of Sylvan Lake","Open","No school status to report"
"245","Vulcan County","Open","No school status to report"
"246","Wheatland County","Open","No school status to report"
"247","Woodlands County","Open","No school status to report"
"248","Yellowhead County","Open","No school status to report"
