"","Region name","School status","Schools details"
"113","Kananaskis Improvement District","Open","No schools listed in this geography."
"114","Kneehill County","Open","No school status to report"
"115","Lac La Biche County","Open","No school status to report"
"116","Lac Ste. Anne County","Open","No school status to report"
"117","Lacombe County","Open","No school status to report"
"118","Lamont County","Open","No school status to report"
"119","Leduc County","Open","No school status to report"
"120","Lethbridge County","Open","No school status to report"
"121","Mackenzie County","Open","No school status to report"
"122","Mountain View County","Open","No school status to report"
"123","Municipal District Of Acadia No. 34","Open","No school status to report"
"124","Municipal District Of Bighorn No. 8","Open","No school status to report"
"125","Municipal District Of Bonnyville No. 87","Open","No school status to report"
"126","Municipal District Of Fairview No. 136","Open","No school status to report"
"127","Municipal District Of Greenview No. 16","Open","No school status to report"
"128","Municipal District Of Lesser Slave River No. 124","Open","No school status to report"
"129","Municipal District Of Opportunity No. 17","Open","No school status to report"
"130","Municipal District Of Pincher Creek No. 9","Open","No school status to report"
"131","Municipal District Of Provost No. 52","Open","No school status to report"
"132","Municipal District Of Ranchland No. 66","Open","No schools listed in this geography."
"133","Municipal District Of Smoky River No. 130","Open","No school status to report"
"134","Municipal District Of Spirit River No. 133","Open","No school status to report"
"135","Municipal District Of Taber","Open","No school status to report"
"136","Municipal District Of Wainwright No. 61","Open","No school status to report"
"137","Municipal District Of Willow Creek No. 26","Open","No school status to report"
"138","Municipality Of Crowsnest Pass","Open","No school status to report"
"139","Municipality Of Jasper","Open","No school status to report"
"140","Northern Sunrise County","Open","No school status to report"
"141","Parkland County","Open","No school status to report"
"142","Ponoka County","Open","No school status to report"
"143","Red Deer County","Open","No school status to report"
"144","Rocky View County","Open","No school status to report"
"145","Saddle Hills County","Open","No school status to report"
"146","Smoky Lake County","Open","No school status to report"
"147","Special Areas No. 2","Open","No school status to report"
"148","Special Areas No. 3","Open","No school status to report"
"149","Special Areas No. 4","Open","No school status to report"
"150","Starland County","Open","No school status to report"
"151","Strathcona County","Open","No school status to report"
"152","Sturgeon County","Open","No school status to report"
"153","Thorhild County","Open","No school status to report"
"154","Town Of Canmore","Open","No school status to report"
"155","Town Of Drumheller","Open","No school status to report"
"156","Town Of High River","Open","No school status to report"
"157","Town Of Hinton","Open","No school status to report"
"158","Town Of Morinville","Open","No school status to report"
"159","Town Of Olds","Open","No school status to report"
"160","Town Of Stony Plain","Open","No school status to report"
"161","Town Of Strathmore","Open","No school status to report"
"162","Town Of Sylvan Lake","Open","No school status to report"
"163","Town Of Whitecourt","Open","No school status to report"
"164","Vulcan County","Open","No school status to report"
"165","Westlock County","Open","No school status to report"
"166","Wheatland County","Open","No school status to report"
"167","Woodlands County","Open","No school status to report"
"168","Yellowhead County","Open","No school status to report"
