"","Region name","School status","Schools details"
"157","Flagstaff County","Open","No school status to report"
"158","Foothills County","Open","No school status to report"
"159","I.d. No. 12 (Jasper National Park)","Open","No schools listed in this geography."
"160","I.d. No. 13 (Elk Island)","Open","No schools listed in this geography."
"161","I.d. No. 24 (Wood Buffalo)","Open","No school status to report"
"162","I.d. No. 25 (Willmore Wilderness)","Open","No schools listed in this geography."
"163","I.d. No. 349","Open","No schools listed in this geography."
"164","I.d. No. 4 (Waterton)","Open","No schools listed in this geography."
"165","I.d. No. 9 (Banff)","Open","No school status to report"
"166","Kananaskis Improvement District","Open","No schools listed in this geography."
"167","Lac La Biche County","Open","No school status to report"
"168","Lac Ste. Anne County","Open","No school status to report"
"169","Lacombe County","Open","No school status to report"
"170","Lamont County","Open","No school status to report"
"171","Leduc County","Open","No school status to report"
"172","Lethbridge County","Open","No school status to report"
"173","Mackenzie County","Open","No school status to report"
"174","Mountain View County","Open","No school status to report"
"175","Municipal District Of Acadia No. 34","Open","No school status to report"
"176","Municipal District Of Bighorn No. 8","Open","No school status to report"
"177","Municipal District Of Bonnyville No. 87","Open","No school status to report"
"178","Municipal District Of Fairview No. 136","Open","No school status to report"
"179","Municipal District Of Greenview No. 16","Open","No school status to report"
"180","Municipal District Of Lesser Slave River No. 124","Open","No school status to report"
"181","Municipal District Of Peace No. 135","Open","No school status to report"
"182","Municipal District Of Pincher Creek No. 9","Open","No school status to report"
"183","Municipal District Of Provost No. 52","Open","No school status to report"
"184","Municipal District Of Ranchland No. 66","Open","No schools listed in this geography."
"185","Municipal District Of Smoky River No. 130","Open","No school status to report"
"186","Municipal District Of Spirit River No. 133","Open","No school status to report"
"187","Municipal District Of Wainwright No. 61","Open","No school status to report"
"188","Municipality Of Crowsnest Pass","Open","No school status to report"
"189","Northern Sunrise County","Open","No school status to report"
"190","Parkland County","Open","No school status to report"
"191","Red Deer County","Open","No school status to report"
"192","Regional Municipality Of Wood Buffalo","Open","No school status to report"
"193","Saddle Hills County","Open","No school status to report"
"194","Smoky Lake County","Open","No school status to report"
"195","Special Areas No. 2","Open","No school status to report"
"196","Special Areas No. 3","Open","No school status to report"
"197","Special Areas No. 4","Open","No school status to report"
"198","Starland County","Open","No school status to report"
"199","Sturgeon County","Open","No school status to report"
"200","Thorhild County","Open","No school status to report"
"201","Town Of Canmore","Open","No school status to report"
"202","Town Of Cochrane","Open","No school status to report"
"203","Town Of Drumheller","Open","No school status to report"
"204","Town Of High River","Open","No school status to report"
"205","Town Of Hinton","Open","No school status to report"
"206","Town Of Okotoks","Open","No school status to report"
"207","Town Of Olds","Open","No school status to report"
"208","Town Of Stony Plain","Open","No school status to report"
"209","Town Of Strathmore","Open","No school status to report"
"210","Town Of Sylvan Lake","Open","No school status to report"
"211","Town Of Whitecourt","Open","No school status to report"
"212","Vulcan County","Open","No school status to report"
"213","Wheatland County","Open","No school status to report"
"214","Woodlands County","Open","No school status to report"
"215","Yellowhead County","Open","No school status to report"
