Date,Health Authority,Metric,Count
2020-08-26,Northern,New Tests,132
2020-08-26,Northern,Total Tests,13274
2020-08-26,Northern,Positivity,1.9
2020-08-26,Northern,Turn Around,23.9
2020-08-26,Unknown,New Tests,86
2020-08-26,Unknown,Total Tests,4589
2020-08-26,Unknown,Positivity,0
2020-08-26,Unknown,Turn Around,32.2
2020-08-26,Vancouver Coastal,New Tests,1648
2020-08-26,Vancouver Coastal,Total Tests,105319
2020-08-26,Vancouver Coastal,Positivity,2.39
2020-08-26,Vancouver Coastal,Turn Around,26.9
2020-08-26,Vancouver Island,New Tests,498
2020-08-26,Vancouver Island,Total Tests,49243
2020-08-26,Vancouver Island,Positivity,0.48
2020-08-26,Vancouver Island,Turn Around,18.2
2020-08-27,BC,New Tests,5767
2020-08-27,BC,Total Tests,354212
2020-08-27,BC,Positivity,2.11
2020-08-27,BC,Turn Around,27.7
2020-08-27,Fraser,New Tests,2266
2020-08-27,Fraser,Total Tests,129563
2020-08-27,Fraser,Positivity,2.96
2020-08-27,Fraser,Turn Around,31.6
2020-08-27,Interior,New Tests,607
2020-08-27,Interior,Total Tests,49330
2020-08-27,Interior,Positivity,0.42
2020-08-27,Interior,Turn Around,22.4
2020-08-27,Northern,New Tests,160
2020-08-27,Northern,Total Tests,13434
2020-08-27,Northern,Positivity,2.27
2020-08-27,Northern,Turn Around,27.5
2020-08-27,Unknown,New Tests,57
2020-08-27,Unknown,Total Tests,4646
2020-08-27,Unknown,Positivity,0
2020-08-27,Unknown,Turn Around,30.9
2020-08-27,Vancouver Coastal,New Tests,2142
2020-08-27,Vancouver Coastal,Total Tests,107461
2020-08-27,Vancouver Coastal,Positivity,2.32
2020-08-27,Vancouver Coastal,Turn Around,27.2
2020-08-27,Vancouver Island,New Tests,535
2020-08-27,Vancouver Island,Total Tests,49778
2020-08-27,Vancouver Island,Positivity,0.51
2020-08-27,Vancouver Island,Turn Around,19
2020-08-28,BC,New Tests,5269
2020-08-28,BC,Total Tests,359481
2020-08-28,BC,Positivity,1.98
2020-08-28,BC,Turn Around,24.5
2020-08-28,Fraser,New Tests,1956
2020-08-28,Fraser,Total Tests,131519
2020-08-28,Fraser,Positivity,2.74
2020-08-28,Fraser,Turn Around,27.7
2020-08-28,Interior,New Tests,521
2020-08-28,Interior,Total Tests,49851
2020-08-28,Interior,Positivity,0.43
2020-08-28,Interior,Turn Around,23.7
2020-08-28,Northern,New Tests,166
2020-08-28,Northern,Total Tests,13600
2020-08-28,Northern,Positivity,2.08
2020-08-28,Northern,Turn Around,26.5
2020-08-28,Unknown,New Tests,164
2020-08-28,Unknown,Total Tests,4810
2020-08-28,Unknown,Positivity,0
2020-08-28,Unknown,Turn Around,21.3
2020-08-28,Vancouver Coastal,New Tests,1988
2020-08-28,Vancouver Coastal,Total Tests,109449
2020-08-28,Vancouver Coastal,Positivity,2.18
2020-08-28,Vancouver Coastal,Turn Around,23.2
2020-08-28,Vancouver Island,New Tests,474
2020-08-28,Vancouver Island,Total Tests,50252
2020-08-28,Vancouver Island,Positivity,0.38
2020-08-28,Vancouver Island,Turn Around,18.5
2020-08-29,BC,New Tests,4732
2020-08-29,BC,Total Tests,364213
2020-08-29,BC,Positivity,2.08
2020-08-29,BC,Turn Around,24
2020-08-29,Fraser,New Tests,1814
2020-08-29,Fraser,Total Tests,133333
2020-08-29,Fraser,Positivity,2.85
2020-08-29,Fraser,Turn Around,25.1
2020-08-29,Interior,New Tests,529
2020-08-29,Interior,Total Tests,50380
2020-08-29,Interior,Positivity,0.5
2020-08-29,Interior,Turn Around,27.6
2020-08-29,Northern,New Tests,184
2020-08-29,Northern,Total Tests,13784
2020-08-29,Northern,Positivity,2.38
2020-08-29,Northern,Turn Around,34
2020-08-29,Unknown,New Tests,51
2020-08-29,Unknown,Total Tests,4861
2020-08-29,Unknown,Positivity,0
2020-08-29,Unknown,Turn Around,24.3
2020-08-29,Vancouver Coastal,New Tests,1715
2020-08-29,Vancouver Coastal,Total Tests,111164
2020-08-29,Vancouver Coastal,Positivity,2.29
2020-08-29,Vancouver Coastal,Turn Around,21.7
2020-08-29,Vancouver Island,New Tests,439
2020-08-29,Vancouver Island,Total Tests,50691
2020-08-29,Vancouver Island,Positivity,0.38
2020-08-29,Vancouver Island,Turn Around,19.8
2020-08-30,BC,New Tests,3113
2020-08-30,BC,Total Tests,367326
2020-08-30,BC,Positivity,2.11
2020-08-30,BC,Turn Around,23.8
2020-08-30,Fraser,New Tests,862
2020-08-30,Fraser,Total Tests,134195
2020-08-30,Fraser,Positivity,2.89
2020-08-30,Fraser,Turn Around,25.6
2020-08-30,Interior,New Tests,366
2020-08-30,Interior,Total Tests,50746
2020-08-30,Interior,Positivity,0.52
2020-08-30,Interior,Turn Around,23.2
2020-08-30,Northern,New Tests,150
2020-08-30,Northern,Total Tests,13934
2020-08-30,Northern,Positivity,2.73
2020-08-30,Northern,Turn Around,34
2020-08-30,Unknown,New Tests,46
2020-08-30,Unknown,Total Tests,4907
2020-08-30,Unknown,Positivity,0
2020-08-30,Unknown,Turn Around,24
2020-08-30,Vancouver Coastal,New Tests,1245
2020-08-30,Vancouver Coastal,Total Tests,112409
2020-08-30,Vancouver Coastal,Positivity,2.31
2020-08-30,Vancouver Coastal,Turn Around,22.8
2020-08-30,Vancouver Island,New Tests,444
2020-08-30,Vancouver Island,Total Tests,51135
2020-08-30,Vancouver Island,Positivity,0.31
2020-08-30,Vancouver Island,Turn Around,20.4
2020-08-31,BC,New Tests,2643
2020-08-31,BC,Total Tests,369969
2020-08-31,BC,Positivity,2.09
2020-08-31,BC,Turn Around,23.7
2020-08-31,Fraser,New Tests,1224
2020-08-31,Fraser,Total Tests,135419
2020-08-31,Fraser,Positivity,2.89
2020-08-31,Fraser,Turn Around,28.5
2020-08-31,Interior,New Tests,286
2020-08-31,Interior,Total Tests,51032
2020-08-31,Interior,Positivity,0.52
2020-08-31,Interior,Turn Around,20.4
2020-08-31,Northern,New Tests,100
2020-08-31,Northern,Total Tests,14034
2020-08-31,Northern,Positivity,3.01
2020-08-31,Northern,Turn Around,23.6
2020-08-31,Unknown,New Tests,29
2020-08-31,Unknown,Total Tests,4936
2020-08-31,Unknown,Positivity,0
2020-08-31,Unknown,Turn Around,21.2
2020-08-31,Vancouver Coastal,New Tests,701
2020-08-31,Vancouver Coastal,Total Tests,113110
2020-08-31,Vancouver Coastal,Positivity,2.21
2020-08-31,Vancouver Coastal,Turn Around,20
2020-08-31,Vancouver Island,New Tests,303
2020-08-31,Vancouver Island,Total Tests,51438
2020-08-31,Vancouver Island,Positivity,0.28
2020-08-31,Vancouver Island,Turn Around,16.5
2020-09-01,BC,New Tests,5247
2020-09-01,BC,Total Tests,375216
2020-09-01,BC,Positivity,2.15
2020-09-01,BC,Turn Around,21.4
2020-09-01,Fraser,New Tests,1593
2020-09-01,Fraser,Total Tests,137012
2020-09-01,Fraser,Positivity,2.97
2020-09-01,Fraser,Turn Around,21.8
2020-09-01,Interior,New Tests,557
2020-09-01,Interior,Total Tests,51589
2020-09-01,Interior,Positivity,0.58
2020-09-01,Interior,Turn Around,19.9
2020-09-01,Northern,New Tests,269
2020-09-01,Northern,Total Tests,14303
2020-09-01,Northern,Positivity,2.76
2020-09-01,Northern,Turn Around,39.5
2020-09-01,Unknown,New Tests,133
2020-09-01,Unknown,Total Tests,5069
2020-09-01,Unknown,Positivity,0
2020-09-01,Unknown,Turn Around,22.8
2020-09-01,Vancouver Coastal,New Tests,2190
2020-09-01,Vancouver Coastal,Total Tests,115300
2020-09-01,Vancouver Coastal,Positivity,2.3
2020-09-01,Vancouver Coastal,Turn Around,19.8
2020-09-01,Vancouver Island,New Tests,505
2020-09-01,Vancouver Island,Total Tests,51943
2020-09-01,Vancouver Island,Positivity,0.25
2020-09-01,Vancouver Island,Turn Around,19.1
2020-09-02,BC,New Tests,5763
2020-09-02,BC,Total Tests,380979
2020-09-02,BC,Positivity,2.08
2020-09-02,BC,Turn Around,23.9
2020-09-02,Fraser,New Tests,2054
2020-09-02,Fraser,Total Tests,139066
2020-09-02,Fraser,Positivity,2.89
2020-09-02,Fraser,Turn Around,25
2020-09-02,Interior,New Tests,587
2020-09-02,Interior,Total Tests,52176
2020-09-02,Interior,Positivity,0.7
2020-09-02,Interior,Turn Around,26.3
2020-09-02,Northern,New Tests,228
2020-09-02,Northern,Total Tests,14531
2020-09-02,Northern,Positivity,2.47
2020-09-02,Northern,Turn Around,28.4
2020-09-02,Unknown,New Tests,76
2020-09-02,Unknown,Total Tests,5145
2020-09-02,Unknown,Positivity,0
2020-09-02,Unknown,Turn Around,28.6
2020-09-02,Vancouver Coastal,New Tests,2307
2020-09-02,Vancouver Coastal,Total Tests,117607
2020-09-02,Vancouver Coastal,Positivity,2.21
2020-09-02,Vancouver Coastal,Turn Around,23
2020-09-02,Vancouver Island,New Tests,511
2020-09-02,Vancouver Island,Total Tests,52454
2020-09-02,Vancouver Island,Positivity,0.19
2020-09-02,Vancouver Island,Turn Around,17.8
2020-09-03,BC,New Tests,6131
2020-09-03,BC,Total Tests,387110
2020-09-03,BC,Positivity,2.17
2020-09-03,BC,Turn Around,24.1
2020-09-03,Fraser,New Tests,2263
2020-09-03,Fraser,Total Tests,141329
2020-09-03,Fraser,Positivity,3.04
2020-09-03,Fraser,Turn Around,27.1
2020-09-03,Interior,New Tests,544
2020-09-03,Interior,Total Tests,52720
2020-09-03,Interior,Positivity,0.68
2020-09-03,Interior,Turn Around,26.4
2020-09-03,Northern,New Tests,212
2020-09-03,Northern,Total Tests,14743
2020-09-03,Northern,Positivity,2.52
2020-09-03,Northern,Turn Around,27.5
2020-09-03,Unknown,New Tests,97
2020-09-03,Unknown,Total Tests,5242
2020-09-03,Unknown,Positivity,0
2020-09-03,Unknown,Turn Around,27
2020-09-03,Vancouver Coastal,New Tests,2433
2020-09-03,Vancouver Coastal,Total Tests,120040
2020-09-03,Vancouver Coastal,Positivity,2.23
2020-09-03,Vancouver Coastal,Turn Around,21.7
2020-09-03,Vancouver Island,New Tests,582
2020-09-03,Vancouver Island,Total Tests,53036
2020-09-03,Vancouver Island,Positivity,0.25
2020-09-03,Vancouver Island,Turn Around,18.6
2020-09-04,BC,New Tests,5283
2020-09-04,BC,Total Tests,392393
2020-09-04,BC,Positivity,2.19
2020-09-04,BC,Turn Around,21.6
2020-09-04,Fraser,New Tests,1911
2020-09-04,Fraser,Total Tests,143240
2020-09-04,Fraser,Positivity,3.13
2020-09-04,Fraser,Turn Around,20.6
2020-09-04,Interior,New Tests,540
2020-09-04,Interior,Total Tests,53260
2020-09-04,Interior,Positivity,0.76
2020-09-04,Interior,Turn Around,28.3
2020-09-04,Northern,New Tests,209
2020-09-04,Northern,Total Tests,14952
2020-09-04,Northern,Positivity,2.59
2020-09-04,Northern,Turn Around,29.3
2020-09-04,Unknown,New Tests,129
2020-09-04,Unknown,Total Tests,5371
2020-09-04,Unknown,Positivity,0
2020-09-04,Unknown,Turn Around,19.8
2020-09-04,Vancouver Coastal,New Tests,1977
2020-09-04,Vancouver Coastal,Total Tests,122017
2020-09-04,Vancouver Coastal,Positivity,2.17
2020-09-04,Vancouver Coastal,Turn Around,20.7
2020-09-04,Vancouver Island,New Tests,517
2020-09-04,Vancouver Island,Total Tests,53553
2020-09-04,Vancouver Island,Positivity,0.27
2020-09-04,Vancouver Island,Turn Around,18.8
2020-09-05,BC,New Tests,5881
2020-09-05,BC,Total Tests,398274
2020-09-05,BC,Positivity,2.13
2020-09-05,BC,Turn Around,24
2020-09-05,Fraser,New Tests,1993
2020-09-05,Fraser,Total Tests,145233
2020-09-05,Fraser,Positivity,3.06
2020-09-05,Fraser,Turn Around,24.9
2020-09-05,Interior,New Tests,592
2020-09-05,Interior,Total Tests,53852
2020-09-05,Interior,Positivity,0.6
2020-09-05,Interior,Turn Around,28.6
2020-09-05,Northern,New Tests,251
2020-09-05,Northern,Total Tests,15203
2020-09-05,Northern,Positivity,2.26
2020-09-05,Northern,Turn Around,30.9
2020-09-05,Unknown,New Tests,85
2020-09-05,Unknown,Total Tests,5456
2020-09-05,Unknown,Positivity,0
2020-09-05,Unknown,Turn Around,25.9
2020-09-05,Vancouver Coastal,New Tests,2339
2020-09-05,Vancouver Coastal,Total Tests,124356
2020-09-05,Vancouver Coastal,Positivity,2.21
2020-09-05,Vancouver Coastal,Turn Around,22.7
2020-09-05,Vancouver Island,New Tests,621
2020-09-05,Vancouver Island,Total Tests,54174
2020-09-05,Vancouver Island,Positivity,0.26
2020-09-05,Vancouver Island,Turn Around,19
2020-09-06,BC,New Tests,3762
2020-09-06,BC,Total Tests,402036
2020-09-06,BC,Positivity,2.15
2020-09-06,BC,Turn Around,26.1
2020-09-06,Fraser,New Tests,1524
2020-09-06,Fraser,Total Tests,146757
2020-09-06,Fraser,Positivity,3
2020-09-06,Fraser,Turn Around,27.7
2020-09-06,Interior,New Tests,12
2020-09-06,Interior,Total Tests,53864
2020-09-06,Interior,Positivity,0.61
2020-09-06,Interior,Turn Around,29.3
2020-09-06,Northern,New Tests,45
2020-09-06,Northern,Total Tests,15248
2020-09-06,Northern,Positivity,2.44
2020-09-06,Northern,Turn Around,22.5
2020-09-06,Unknown,New Tests,50
2020-09-06,Unknown,Total Tests,5506
2020-09-06,Unknown,Positivity,0
2020-09-06,Unknown,Turn Around,35.3
2020-09-06,Vancouver Coastal,New Tests,1649
2020-09-06,Vancouver Coastal,Total Tests,126005
2020-09-06,Vancouver Coastal,Positivity,2.21
2020-09-06,Vancouver Coastal,Turn Around,25.5
2020-09-06,Vancouver Island,New Tests,482
2020-09-06,Vancouver Island,Total Tests,54656
2020-09-06,Vancouver Island,Positivity,0.28
2020-09-06,Vancouver Island,Turn Around,22.2
2020-09-07,BC,New Tests,3388
2020-09-07,BC,Total Tests,405424
2020-09-07,BC,Positivity,2.18
2020-09-07,BC,Turn Around,24.4
2020-09-07,Fraser,New Tests,1408
2020-09-07,Fraser,Total Tests,148165
2020-09-07,Fraser,Positivity,3.05
2020-09-07,Fraser,Turn Around,26.2
2020-09-07,Interior,New Tests,355
2020-09-07,Interior,Total Tests,54219
2020-09-07,Interior,Positivity,0.56
2020-09-07,Interior,Turn Around,22
2020-09-07,Northern,New Tests,106
2020-09-07,Northern,Total Tests,15354
2020-09-07,Northern,Positivity,2.2
2020-09-07,Northern,Turn Around,53.2
2020-09-07,Unknown,New Tests,72
2020-09-07,Unknown,Total Tests,5578
2020-09-07,Unknown,Positivity,0
2020-09-07,Unknown,Turn Around,27.1
2020-09-07,Vancouver Coastal,New Tests,1205
2020-09-07,Vancouver Coastal,Total Tests,127210
2020-09-07,Vancouver Coastal,Positivity,2.24
2020-09-07,Vancouver Coastal,Turn Around,19.9
2020-09-07,Vancouver Island,New Tests,242
2020-09-07,Vancouver Island,Total Tests,54898
2020-09-07,Vancouver Island,Positivity,0.29
2020-09-07,Vancouver Island,Turn Around,26
2020-09-08,BC,New Tests,3570
2020-09-08,BC,Total Tests,408994
2020-09-08,BC,Positivity,2.39
2020-09-08,BC,Turn Around,22.1
2020-09-08,Fraser,New Tests,1431
2020-09-08,Fraser,Total Tests,149596
2020-09-08,Fraser,Positivity,3.44
2020-09-08,Fraser,Turn Around,23.5
2020-09-08,Interior,New Tests,333
2020-09-08,Interior,Total Tests,54552
2020-09-08,Interior,Positivity,0.51
2020-09-08,Interior,Turn Around,19.9
2020-09-08,Northern,New Tests,132
2020-09-08,Northern,Total Tests,15486
2020-09-08,Northern,Positivity,2.2
2020-09-08,Northern,Turn Around,42
2020-09-08,Unknown,New Tests,70
2020-09-08,Unknown,Total Tests,5648
2020-09-08,Unknown,Positivity,0
2020-09-08,Unknown,Turn Around,22.7
2020-09-08,Vancouver Coastal,New Tests,1240
2020-09-08,Vancouver Coastal,Total Tests,128450
2020-09-08,Vancouver Coastal,Positivity,2.34
2020-09-08,Vancouver Coastal,Turn Around,19.6
2020-09-08,Vancouver Island,New Tests,364
2020-09-08,Vancouver Island,Total Tests,55262
2020-09-08,Vancouver Island,Positivity,0.3
2020-09-08,Vancouver Island,Turn Around,19.7
2020-09-09,BC,New Tests,6013
2020-09-09,BC,Total Tests,415007
2020-09-09,BC,Positivity,2.48
2020-09-09,BC,Turn Around,21.7
2020-09-09,Fraser,New Tests,2181
2020-09-09,Fraser,Total Tests,151777
2020-09-09,Fraser,Positivity,3.38
2020-09-09,Fraser,Turn Around,21.9
2020-09-09,Interior,New Tests,543
2020-09-09,Interior,Total Tests,55095
2020-09-09,Interior,Positivity,0.41
2020-09-09,Interior,Turn Around,22.7
2020-09-09,Northern,New Tests,179
2020-09-09,Northern,Total Tests,15665
2020-09-09,Northern,Positivity,3.09
2020-09-09,Northern,Turn Around,28.9
2020-09-09,Unknown,New Tests,99
2020-09-09,Unknown,Total Tests,5747
2020-09-09,Unknown,Positivity,0
2020-09-09,Unknown,Turn Around,21.3
2020-09-09,Vancouver Coastal,New Tests,2425
2020-09-09,Vancouver Coastal,Total Tests,130875
2020-09-09,Vancouver Coastal,Positivity,2.56
2020-09-09,Vancouver Coastal,Turn Around,21.2
2020-09-09,Vancouver Island,New Tests,586
2020-09-09,Vancouver Island,Total Tests,55848
2020-09-09,Vancouver Island,Positivity,0.32
2020-09-09,Vancouver Island,Turn Around,19.8
2020-09-10,BC,New Tests,6554
2020-09-10,BC,Total Tests,421561
2020-09-10,BC,Positivity,2.4
2020-09-10,BC,Turn Around,26.1
2020-09-10,Fraser,New Tests,2152
2020-09-10,Fraser,Total Tests,153929
2020-09-10,Fraser,Positivity,3.36
2020-09-10,Fraser,Turn Around,26.1
2020-09-10,Interior,New Tests,615
2020-09-10,Interior,Total Tests,55710
2020-09-10,Interior,Positivity,0.37
2020-09-10,Interior,Turn Around,23.7
2020-09-10,Northern,New Tests,287
2020-09-10,Northern,Total Tests,15952
2020-09-10,Northern,Positivity,2.48
2020-09-10,Northern,Turn Around,27.6
2020-09-10,Unknown,New Tests,219
2020-09-10,Unknown,Total Tests,5966
2020-09-10,Unknown,Positivity,0
2020-09-10,Unknown,Turn Around,35.9
2020-09-10,Vancouver Coastal,New Tests,2683
2020-09-10,Vancouver Coastal,Total Tests,133558
2020-09-10,Vancouver Coastal,Positivity,2.54
2020-09-10,Vancouver Coastal,Turn Around,26.8
2020-09-10,Vancouver Island,New Tests,598
2020-09-10,Vancouver Island,Total Tests,56446
2020-09-10,Vancouver Island,Positivity,0.29
2020-09-10,Vancouver Island,Turn Around,20.6
2020-09-11,BC,New Tests,5747
2020-09-11,BC,Total Tests,427308
2020-09-11,BC,Positivity,2.46
2020-09-11,BC,Turn Around,27
2020-09-11,Fraser,New Tests,2201
2020-09-11,Fraser,Total Tests,156130
2020-09-11,Fraser,Positivity,3.22
2020-09-11,Fraser,Turn Around,28
2020-09-11,Interior,New Tests,107
2020-09-11,Interior,Total Tests,55817
2020-09-11,Interior,Positivity,0.27
2020-09-11,Interior,Turn Around,13.1
2020-09-11,Northern,New Tests,171
2020-09-11,Northern,Total Tests,16123
2020-09-11,Northern,Positivity,2.65
2020-09-11,Northern,Turn Around,40
2020-09-11,Unknown,New Tests,104
2020-09-11,Unknown,Total Tests,6070
2020-09-11,Unknown,Positivity,0
2020-09-11,Unknown,Turn Around,31.5
2020-09-11,Vancouver Coastal,New Tests,2549
2020-09-11,Vancouver Coastal,Total Tests,136107
2020-09-11,Vancouver Coastal,Positivity,2.74
2020-09-11,Vancouver Coastal,Turn Around,27.4
2020-09-11,Vancouver Island,New Tests,615
2020-09-11,Vancouver Island,Total Tests,57061
2020-09-11,Vancouver Island,Positivity,0.34
2020-09-11,Vancouver Island,Turn Around,20.2
2020-09-12,BC,New Tests,5684
2020-09-12,BC,Total Tests,432992
2020-09-12,BC,Positivity,2.43
2020-09-12,BC,Turn Around,26.2
2020-09-12,Fraser,New Tests,1934
2020-09-12,Fraser,Total Tests,158064
2020-09-12,Fraser,Positivity,3.07
2020-09-12,Fraser,Turn Around,26.3
2020-09-12,Interior,New Tests,100
2020-09-12,Interior,Total Tests,55917
2020-09-12,Interior,Positivity,0.29
2020-09-12,Interior,Turn Around,17.3
2020-09-12,Northern,New Tests,238
2020-09-12,Northern,Total Tests,16361
2020-09-12,Northern,Positivity,2.85
2020-09-12,Northern,Turn Around,37.2
2020-09-12,Unknown,New Tests,203
2020-09-12,Unknown,Total Tests,6273
2020-09-12,Unknown,Positivity,0
2020-09-12,Unknown,Turn Around,31.8
2020-09-12,Vancouver Coastal,New Tests,2708
2020-09-12,Vancouver Coastal,Total Tests,138815
2020-09-12,Vancouver Coastal,Positivity,2.7
2020-09-12,Vancouver Coastal,Turn Around,25.9
2020-09-12,Vancouver Island,New Tests,501
2020-09-12,Vancouver Island,Total Tests,57562
2020-09-12,Vancouver Island,Positivity,0.35
2020-09-12,Vancouver Island,Turn Around,21.8
2020-09-13,BC,New Tests,5233
2020-09-13,BC,Total Tests,438225
2020-09-13,BC,Positivity,2.28
2020-09-13,BC,Turn Around,32.6
2020-09-13,Fraser,New Tests,1913
2020-09-13,Fraser,Total Tests,159977
2020-09-13,Fraser,Positivity,2.88
2020-09-13,Fraser,Turn Around,35.8
2020-09-13,Interior,New Tests,491
2020-09-13,Interior,Total Tests,56408
2020-09-13,Interior,Positivity,0.39
2020-09-13,Interior,Turn Around,27.2
2020-09-13,Northern,New Tests,24
2020-09-13,Northern,Total Tests,16385
2020-09-13,Northern,Positivity,2.73
2020-09-13,Northern,Turn Around,45.5
2020-09-13,Unknown,New Tests,126
2020-09-13,Unknown,Total Tests,6399
2020-09-13,Unknown,Positivity,0
2020-09-13,Unknown,Turn Around,39.1
2020-09-13,Vancouver Coastal,New Tests,2136
2020-09-13,Vancouver Coastal,Total Tests,140951
2020-09-13,Vancouver Coastal,Positivity,2.56
2020-09-13,Vancouver Coastal,Turn Around,33.3
2020-09-13,Vancouver Island,New Tests,543
2020-09-13,Vancouver Island,Total Tests,58105
2020-09-13,Vancouver Island,Positivity,0.32
2020-09-13,Vancouver Island,Turn Around,21
2020-09-14,BC,New Tests,3720
2020-09-14,BC,Total Tests,441945
2020-09-14,BC,Positivity,2.26
2020-09-14,BC,Turn Around,29.3
2020-09-14,Fraser,New Tests,1490
2020-09-14,Fraser,Total Tests,161467
2020-09-14,Fraser,Positivity,2.81
2020-09-14,Fraser,Turn Around,34.1
2020-09-14,Interior,New Tests,363
2020-09-14,Interior,Total Tests,56771
2020-09-14,Interior,Positivity,0.55
2020-09-14,Interior,Turn Around,19.2
2020-09-14,Northern,New Tests,271
2020-09-14,Northern,Total Tests,16656
2020-09-14,Northern,Positivity,2.84
2020-09-14,Northern,Turn Around,53.8
2020-09-14,Unknown,New Tests,86
2020-09-14,Unknown,Total Tests,6485
2020-09-14,Unknown,Positivity,0
2020-09-14,Unknown,Turn Around,28.9
2020-09-14,Vancouver Coastal,New Tests,1146
2020-09-14,Vancouver Coastal,Total Tests,142097
2020-09-14,Vancouver Coastal,Positivity,2.55
2020-09-14,Vancouver Coastal,Turn Around,23
2020-09-14,Vancouver Island,New Tests,364
2020-09-14,Vancouver Island,Total Tests,58469
2020-09-14,Vancouver Island,Positivity,0.31
2020-09-14,Vancouver Island,Turn Around,21.5
2020-09-15,BC,New Tests,6801
2020-09-15,BC,Total Tests,448746
2020-09-15,BC,Positivity,2.15
2020-09-15,BC,Turn Around,23
2020-09-15,Fraser,New Tests,2352
2020-09-15,Fraser,Total Tests,163819
2020-09-15,Fraser,Positivity,2.63
2020-09-15,Fraser,Turn Around,25.7
2020-09-15,Interior,New Tests,551
2020-09-15,Interior,Total Tests,57322
2020-09-15,Interior,Positivity,0.76
2020-09-15,Interior,Turn Around,23.1
2020-09-15,Northern,New Tests,173
2020-09-15,Northern,Total Tests,16829
2020-09-15,Northern,Positivity,3.05
2020-09-15,Northern,Turn Around,37.8
2020-09-15,Unknown,New Tests,268
2020-09-15,Unknown,Total Tests,6753
2020-09-15,Unknown,Positivity,0
2020-09-15,Unknown,Turn Around,18.8
2020-09-15,Vancouver Coastal,New Tests,2950
2020-09-15,Vancouver Coastal,Total Tests,145047
2020-09-15,Vancouver Coastal,Positivity,2.41
2020-09-15,Vancouver Coastal,Turn Around,20.4
2020-09-15,Vancouver Island,New Tests,507
2020-09-15,Vancouver Island,Total Tests,58976
2020-09-15,Vancouver Island,Positivity,0.27
2020-09-15,Vancouver Island,Turn Around,22.3
2020-09-16,BC,New Tests,7352
2020-09-16,BC,Total Tests,456098
2020-09-16,BC,Positivity,2.12
2020-09-16,BC,Turn Around,22.6
2020-09-16,Fraser,New Tests,2690
2020-09-16,Fraser,Total Tests,166509
2020-09-16,Fraser,Positivity,2.7
2020-09-16,Fraser,Turn Around,22.2
2020-09-16,Interior,New Tests,646
2020-09-16,Interior,Total Tests,57968
2020-09-16,Interior,Positivity,0.97
2020-09-16,Interior,Turn Around,25.3
2020-09-16,Northern,New Tests,229
2020-09-16,Northern,Total Tests,17058
2020-09-16,Northern,Positivity,2.37
2020-09-16,Northern,Turn Around,29
2020-09-16,Unknown,New Tests,121
2020-09-16,Unknown,Total Tests,6874
2020-09-16,Unknown,Positivity,0
2020-09-16,Unknown,Turn Around,25.2
2020-09-16,Vancouver Coastal,New Tests,2948
2020-09-16,Vancouver Coastal,Total Tests,147995
2020-09-16,Vancouver Coastal,Positivity,2.28
2020-09-16,Vancouver Coastal,Turn Around,22.1
2020-09-16,Vancouver Island,New Tests,718
2020-09-16,Vancouver Island,Total Tests,59694
2020-09-16,Vancouver Island,Positivity,0.23
2020-09-16,Vancouver Island,Turn Around,21.3
2020-09-17,BC,New Tests,6006
2020-09-17,BC,Total Tests,462104
2020-09-17,BC,Positivity,2.21
2020-09-17,BC,Turn Around,22.2
2020-09-17,Fraser,New Tests,2140
2020-09-17,Fraser,Total Tests,168649
2020-09-17,Fraser,Positivity,2.83
2020-09-17,Fraser,Turn Around,21.5
2020-09-17,Interior,New Tests,576
2020-09-17,Interior,Total Tests,58544
2020-09-17,Interior,Positivity,1.13
2020-09-17,Interior,Turn Around,26
2020-09-17,Northern,New Tests,308
2020-09-17,Northern,Total Tests,17366
2020-09-17,Northern,Positivity,2.69
2020-09-17,Northern,Turn Around,31.9
2020-09-17,Unknown,New Tests,134
2020-09-17,Unknown,Total Tests,7008
2020-09-17,Unknown,Positivity,0
2020-09-17,Unknown,Turn Around,22.2
2020-09-17,Vancouver Coastal,New Tests,2287
2020-09-17,Vancouver Coastal,Total Tests,150282
2020-09-17,Vancouver Coastal,Positivity,2.33
2020-09-17,Vancouver Coastal,Turn Around,21
2020-09-17,Vancouver Island,New Tests,561
2020-09-17,Vancouver Island,Total Tests,60255
2020-09-17,Vancouver Island,Positivity,0.16
2020-09-17,Vancouver Island,Turn Around,20.2
2020-09-18,BC,New Tests,6741
2020-09-18,BC,Total Tests,468845
2020-09-18,BC,Positivity,2.12
2020-09-18,BC,Turn Around,25.5
2020-09-18,Fraser,New Tests,1751
2020-09-18,Fraser,Total Tests,170400
2020-09-18,Fraser,Positivity,2.85
2020-09-18,Fraser,Turn Around,24.8
2020-09-18,Interior,New Tests,692
2020-09-18,Interior,Total Tests,59236
2020-09-18,Interior,Positivity,1.2
2020-09-18,Interior,Turn Around,27.6
2020-09-18,Northern,New Tests,74
2020-09-18,Northern,Total Tests,17440
2020-09-18,Northern,Positivity,2.89
2020-09-18,Northern,Turn Around,21.6
2020-09-18,Unknown,New Tests,1314
2020-09-18,Unknown,Total Tests,8322
2020-09-18,Unknown,Positivity,0
2020-09-18,Unknown,Turn Around,29.5
2020-09-18,Vancouver Coastal,New Tests,2272
2020-09-18,Vancouver Coastal,Total Tests,152554
2020-09-18,Vancouver Coastal,Positivity,2.21
2020-09-18,Vancouver Coastal,Turn Around,25
