Date,Cumul des personnes avec des analyses négatives,Cumul de cas confirmés,Nouveaux cas,Nombre cumulatif de décès,Nouveaux décès,Hospitalisations,Soins intensifs,Personnes testées,Cas actifs,Tests (Volumétrie),Hospitalisations (nouvelle méthode),,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,,CHSLD,RPA,Domicile,Autres - Inconnu,,Montréal et Laval,Régions à proximité,Autres régions,,Cas Labo,Cas Lien Épi,Cas Total,Cumul Labo,Cumul Épi,NV CHSLD,NV RPA,NV Dom,NV Autres,Moy mobile Décès,Inc Hors-SI,Inc SI,Moy. mobile (cas),Analyses nég (Nouv.),Cas labo (Nouv.),Cas labo (ancien)
12/07/2020,621527,56621,100,5628,1,,21,671724,1398,8215,284,,31.46026366,126.7865376,251.2379891,393.2297101,199.9338961,1339.573801,155.5985557,115.1636679,136.6165739,59.00575306,214.44921,121.5405674,1327.852376,826.776801,575.1489709,571.9067724,119.2145863,59.83138428,,3900,938,561,255,,1337.504913,761.7596002,261.0426918,,71,2,73,50400,6294,0,0,0,0,3.1,2,4,118.4,,,50400
13/07/2020,641941,56730,109,5633,5,,21,692455,1385,9660,274,,31.46026366,126.7865376,251.3703589,393.4211559,199.9338961,1343.253018,156.3466257,115.1636679,136.6165739,66.38147219,214.44921,121.5405674,1328.078239,828.6995378,577.0629442,574.2798295,119.2145863,59.83138428,,3902,938,562,255,,1340.574597,763.9990716,261.6790601,,132,7,139,50532,6301,2,0,1,0,2.9,5,0,119.7,,,50532
14/07/2020,649257,56859,129,5636,3,,20,699897,1414,12041,265,,31.96768726,127.1467266,251.8998384,393.4211559,199.9338961,1346.399717,156.845339,115.8411012,136.6165739,66.38147219,214.44921,121.5405674,1329.659285,829.4686325,578.9769175,576.5132951,119.2145863,59.83138428,,3903,938,562,255,,1343.44495,765.6277781,262.4032034,,126,4,130,50658,6305,1,0,0,0,3,11,1,130.9,,,50658
15/07/2020,658258,57001,142,5646,10,,20,709026,1450,14383,257,,31.96768726,127.1467266,252.2969479,393.6126017,200.5422142,1349.643237,157.0946957,115.8411012,136.6165739,66.38147219,214.44921,122.4701319,1331.014467,833.5063796,580.4123974,578.7467606,119.2145863,59.83138428,,3906,939,563,255,,1346.35517,768.0708379,263.2370654,,139,8,147,50797,6313,3,1,1,0,2.1,11,3,143.7,,,50797
16/07/2020,668020,57142,141,5647,1,,16,718928,1496,14525,244,,31.96768726,127.1467266,252.6940575,393.6126017,200.744987,1352.741525,157.593409,115.8411012,136.6165739,66.38147219,214.44921,122.7025231,1332.595512,836.0059374,581.8478774,581.2594093,119.2145863,59.83138428,,3907,940,564,255,,1349.185657,770.3781721,263.9173213,,130,6,136,50927,6319,1,1,1,0,2.3,3,1,151.7,,,50927
17/07/2020,678949,57300,158,5654,7,,15,730010,1573,16466,233,,31.96768726,128.2272937,252.8264274,394.1869392,201.1505324,1357.340546,158.0921223,115.8411012,136.6165739,66.38147219,214.44921,122.9349142,1333.950694,839.2745899,584.240344,584.5398119,119.2145863,59.83138428,,3908,940,566,255,,1353.212125,773.4319968,264.9267332,,185,7,192,51112,6326,1,0,2,0,2,7,2,150.9,,,51112
18/07/2020,687215,57466,166,5655,1,,18,738437,1656,13358,233,,31.96768726,131.4689949,253.2235369,394.7612766,201.5560778,1362.181621,158.0921223,115.8411012,136.6165739,66.38147219,214.44921,122.9349142,1335.080012,842.9277897,585.5163262,587.261848,119.2145863,59.83138428,,3908,940,566,255,,1357.398057,776.0786448,265.8922576,,183,6,189,51295,6332,0,0,0,0,2,4,2,154.4,,,51295
19/07/2020,696577,57616,150,5657,2,,17,747943,1714,10834,234,,32.47511087,131.4689949,253.6206465,394.7612766,201.7588505,1364.795801,159.089549,115.8411012,136.6165739,66.38147219,215.5603458,123.1673054,1335.983467,846.7732632,588.2277883,588.7973556,119.2145863,59.83138428,,3908,941,566,255,,1359.710286,779.268195,266.3969635,,128,1,129,51423,6333,0,1,0,0,1.6,5,1,158.4,,,51423
20/07/2020,706808,57796,180,5658,1,,15,758349,1794,11843,232,,32.98253448,131.4689949,253.6206465,395.5270599,202.164396,1366.635409,160.3363323,116.5185346,136.6165739,66.38147219,216.6714816,123.1673054,1339.145558,849.0805473,589.8227661,591.9381665,119.2145863,59.83138428,,3908,942,566,255,,1361.783319,781.5755292,267.4283191,,127,6,133,51550,6339,0,1,0,0,1.3,11,1,165.7,,,51550
21/07/2020,716112,57938,142,5662,4,,16,767792,1825,14310,219,,32.98253448,131.4689949,253.8853862,395.7185057,202.7727141,1369.733697,160.5856889,116.5185346,137.7272778,66.38147219,216.6714816,123.1673054,1341.630058,851.5801051,591.7367394,595.218569,119.2145863,59.83138428,,3908,942,567,255,,1364.77327,784.4936284,268.2402374,,148,7,155,51698,6346,0,0,1,0,0.9,9,2,161.9,,,51698
22/07/2020,,58080,142,5662,0,,14,736259,1841,16342,207,,32.98253448,131.829184,254.9443451,395.9099515,203.1782595,1373.412914,161.8324722,119.2282679,137.7272778,66.38147219,216.6714816,123.3996965,1346.599058,852.7337471,594.129206,597.5218304,119.2145863,59.83138428,,3909,942,568,255,,1368.68014,786.8009626,269.1618743,,172,3,175,51870,6349,1,0,1,0,1.1,7,3,157.6,683818,52441,
23/07/2020,,58243,163,5663,1,,12,747110,1854,16953,208,,33.48995809,131.829184,256.003304,396.1013974,203.7865777,1377.866703,162.8298989,119.2282679,137.7272778,66.38147219,216.6714816,123.8644788,1348.405967,853.8873892,597.1596637,600.4532539,119.2145863,59.83138428,,3909,942,569,255,,1372.666742,790.1262383,269.9737926,,180,7,187,52050,6356,0,0,1,0,1,3,0,159.7,694513,52597,
24/07/2020,,58414,171,5666,3,,12,757813,1905,15218,194,,33.48995809,131.829184,256.4004135,396.6757348,205.2059867,1381.352277,163.3286122,119.2282679,137.7272778,66.38147219,216.6714816,124.0968699,1352.697377,855.2333049,601.147108,602.2679447,119.2145863,59.83138428,,3909,942,569,255,,1376.294549,793.1122002,270.6321047,,160,5,165,52210,6361,0,0,0,0,1,6,0,153.9,705074,52739,
25/07/2020,,58583,169,5667,1,,10,768346,1979,12774,187,,33.48995809,132.189373,257.7241121,397.4415181,207.2337138,1383.046653,164.3260388,119.9057013,137.7272778,66.38147219,216.6714816,125.2588256,1356.085331,858.11741,605.1345523,604.6410018,119.2145863,59.83138428,,3909,942,570,256,,1378.28785,796.8446526,271.8170665,,155,4,159,52365,6365,0,0,1,1,1,5,2,152,715430,52916,
26/07/2020,,58728,145,5667,0,,7,777793,2016,10877,193,,33.99738169,132.549562,258.2535915,397.4415181,209.0586682,1385.41878,165.0741088,119.9057013,137.7272778,66.38147219,217.7826174,126.8855636,1359.473286,860.4246941,607.6865167,606.4556926,119.2145863,59.83138428,,3909,942,570,256,,1380.839275,799.6270262,272.6728722,,135,9,144,52500,6374,0,0,0,0,0.7,10,4,153.1,724714,53079,
27/07/2020,,58897,169,5670,3,,8,786727,2061,13498,185,,33.99738169,132.549562,258.2535915,397.4415181,211.0863954,1387.113156,166.5702488,120.5831346,137.7272778,66.38147219,221.1160248,126.8855636,1360.376741,861.5783361,609.9194855,607.363038,119.2145863,59.83138428,,3909,942,571,256,,1382.39405,801.1200072,273.353128,,89,3,92,52589,6377,0,0,1,0,1.1,8,0,148.4,733538,53189,
28/07/2020,,59009,112,5672,2,,9,796549,2035,15194,181,,33.99738169,132.549562,258.6507011,397.6329639,214.3307588,1389.001175,167.0689621,120.5831346,137.7272778,66.38147219,225.560568,127.5827371,1362.861241,864.0778939,612.1524544,609.8058909,119.2145863,59.83138428,,3909,942,571,257,,1384.387351,804.3095574,274.3186525,,134,8,142,52723,6385,0,0,0,1,1.3,9,3,144.6,743217,53332,
29/07/2020,,59131,122,5673,1,,18,807364,1980,18255,190,,33.99738169,132.549562,258.9154408,398.2073014,214.9390769,1392.53516,168.8144587,121.260568,137.7272778,66.38147219,226.6717038,129.6742573,1367.15265,866.5774517,615.9804009,611.7601733,119.2145863,59.83138428,,3909,942,571,257,,1388.055025,807.4991076,275.2841769,,169,14,183,52892,6399,0,0,0,0,1.1,7,3,140.9,753885,53479,
30/07/2020,,59312,181,5674,1,,15,819717,2011,17032,174,,33.99738169,132.549562,259.1801805,398.2073014,215.7501678,1395.488215,169.5625287,121.260568,137.7272778,66.38147219,227.7828396,131.0686042,1368.959559,867.9233674,619.6488497,614.4822094,119.2145863,59.83138428,,3911,943,572,257,,1390.80578,810.6207951,276.1399826,,145,9,154,53037,6408,2,1,1,0,1.3,4,4,134,766056,53661,
31/07/2020,,59458,146,5678,4,,18,831069,2031,16733,159,,35.01222891,132.549562,259.3125504,398.2073014,215.7501678,1398.344449,171.0586686,121.260568,137.7272778,66.38147219,230.0051112,131.0686042,1371.444059,869.2692831,623.7957918,616.1573086,119.2145863,59.83138428,,3911,944,572,257,,1393.596401,813.4710314,276.7105198,,130,8,138,53167,6416,0,1,0,0,1.1,2,1,141.1,777285,53784,
01/08/2020,,59599,141,5681,3,,17,841785,2049,13918,155,,35.51965252,132.909751,259.4449202,398.3987472,217.1695768,1400.668165,171.0586686,121.260568,137.7272778,66.38147219,232.2273828,131.9981688,1372.347514,871.7688409,627.3047428,618.1813867,119.2145863,59.83138428,,3912,944,572,257,,1395.669434,816.5248561,277.5004943,,130,3,133,53297,6419,1,0,0,0,1,3,0,142.4,787859,53926,
02/08/2020,,59722,123,5683,2,,18,850630,2036,10325,154,,36.02707612,132.909751,259.5772901,398.590193,217.5751222,1402.168898,171.3080253,121.260568,137.7272778,66.38147219,232.2273828,132.6953422,1373.476832,873.1147566,630.1757027,619.9960775,119.2145863,59.83138428,,3913,944,572,257,,1397.104611,818.9000531,278.0490877,,92,4,96,53389,6423,1,0,0,0,1.4,3,0,134.7,796593,54037,
03/08/2020,,59845,123,5685,2,,21,858016,2003,12429,148,,36.02707612,132.909751,259.5772901,400.5046512,218.5889858,1404.25056,172.0560953,121.260568,137.7272778,66.38147219,232.2273828,133.1601245,1376.638923,878.6906932,633.3656582,621.1128103,119.2145863,59.83138428,,3913,944,572,257,,1399.376974,822.5646427,278.7293435,,134,8,142,53523,6431,0,0,0,0,1.3,10,1,125.4,803858,54158,
04/08/2020,,60000,155,5687,2,,19,868111,1994,16293,148,,36.02707612,132.909751,259.5772901,400.696097,219.8056221,1407.397259,173.0535219,121.260568,137.7272778,66.38147219,233.3385186,133.1601245,1377.09065,881.3825246,636.8746092,623.625459,119.2145863,59.83138428,,3913,944,572,257,,1402.047997,826.3649578,279.3437682,,146,5,151,53669,6436,0,0,0,0,1.1,3,1,123.4,813787,54324,
05/08/2020,,60133,133,5687,0,,19,879350,1957,16472,146,,36.02707612,132.909751,259.8420298,400.8875428,221.2250311,1409.769386,173.8015919,121.260568,137.7272778,66.38147219,233.3385186,133.1601245,1380.930332,883.6898087,639.4265736,625.1609666,119.2145863,59.83138428,,3914,945,573,257,,1404.679154,828.7401548,279.9581928,,120,9,129,53789,6445,1,1,1,0,1,5,0,120.1,824864,54486,
06/08/2020,,60241,108,5687,0,,19,889002,1892,18029,133,,36.02707612,133.2699401,260.1067695,400.8875428,222.0361219,1410.786011,174.5496619,121.260568,137.7272778,66.38147219,233.3385186,133.6249068,1381.38206,885.2279981,641.8190402,627.3246363,119.2145863,59.83138428,,3917,945,573,257,,1405.596073,830.8439007,280.7262236,,82,7,89,53871,6452,3,0,0,0,0.9,7,1,116.1,834404,54598,
07/08/2020,,60367,126,5692,5,,23,895496,1891,16624,132,,36.02707612,133.6301291,260.636249,401.4618803,223.0499855,1412.964495,177.0432285,121.260568,137.7272778,66.38147219,233.3385186,133.8572979,1383.188969,888.1121032,643.0950224,628.9997355,119.2145863,59.83138428,,3917,945,573,257,,1407.708972,832.7440583,281.6698043,,116,8,124,53987,6460,0,0,0,0,,9,4,,840825,54671,
08/08/2020,,60471,104,5695,3,,22,908532,1878,14588,134,,36.02707612,133.6301291,260.9009887,401.4618803,223.4555309,1414.416818,177.7912984,121.260568,137.7272778,66.38147219,233.3385186,134.3220802,1384.995878,890.2271137,644.8494979,631.7915674,119.2145863,59.83138428,,3917,945,573,257,,1409.22388,835.1192552,282.4597788,,103,7,110,54090,6467,0,0,0,0,,0,0,,853717,54815,
09/08/2020,,60627,156,5696,1,,21,916301,2007,,136,,36.02707612,133.6301291,261.0333585,401.4618803,224.2666218,1415.723908,178.2900118,121.260568,137.7272778,66.38147219,233.3385186,134.5544713,1385.221742,891.188482,646.7634712,632.8385044,119.2145863,59.83138428,,3917,945,573,257,,1410.340129,836.4086479,282.9205972,,60,8,68,54150,6475,0,0,0,0,,,,,861396,54905,
